"","fips","2010","2014","2016","2018","2020"
"918","20067",0.0859,0.0226,0.0474,0.0602,0.0863
"919","20069",0.2081,0.2187,0.2401,0.1917,0.177
"920","20071",0.8831,0.8606,0.8723,0.7036,0.5299
"921","20073",0.9271,0.9172,0.9166,0.9128,0.8943
"922","20075",0.2953,0.2276,0.0837,0.078,0.0586
"923","20077",0.9124,0.865,0.8383,0.8093,0.802
"924","20079",0.6619,0.5906,0.5845,0.5718,0.5108
"925","20081",0.0948,0.1611,0.1684,0.1503,0.1031
"926","20083",0.8701,0.8946,0.9013,0.8583,0.7899
"927","20085",0.484,0.4951,0.5119,0.5521,0.5299
"928","20087",0.4872,0.5068,0.5237,0.5113,0.5108
"929","20089",0.9933,0.9825,0.9755,0.9787,0.9752
"930","20091",0.1031,0.1117,0.1235,0.1334,0.1426
"931","20093",0.2772,0.2445,0.1964,0.1745,0.177
"932","20095",0.8446,0.8386,0.8338,0.8004,0.7543
"933","20097",0.7858,0.7421,0.6816,0.7545,0.7603
"934","20099",0.6117,0.5836,0.5651,0.5021,0.5108
"935","20101",0.8924,0.865,0.8182,0.5817,0.7263
"936","20103",0.1094,0.107,0.1165,0.128,0.1384
"937","20105",0.857,0.8606,0.8284,0.8583,0.8584
"938","20107",0.8154,0.8185,0.7791,0.8138,0.7763
"939","20109",0.8749,0.8185,0.773,0.7545,0.6913
"940","20111",0.1973,0.177,0.1589,0.1786,0.177
"941","20113",0.7546,0.7033,0.6816,0.6113,0.5818
"942","20115",0.88,0.8771,0.8723,0.8539,0.8348
"943","20117",0.8924,0.8542,0.8338,0.7829,0.7651
"944","20119",0.6645,0.5712,0.5651,0.4616,0.3447
"945","20121",0.246,0.2872,0.3133,0.3566,0.3361
"946","20123",0.8911,0.8771,0.8765,0.8679,0.8348
"947","20125",0.6845,0.618,0.6151,0.6113,0.5407
"948","20127",0.929,0.9214,0.9035,0.8895,0.8762
"949","20129",0.6435,0.6281,0.5018,0.5215,0.5999
"950","20131",0.8504,0.8185,0.7593,0.6492,0.5894
"951","20133",0.6845,0.6504,0.5944,0.5928,0.6203
"952","20135",0.9688,0.9666,0.9166,0.9089,0.8682
"953","20137",0.7746,0.7571,0.7011,0.6788,0.6817
"954","20139",0.6502,0.6281,0.6049,0.5995,0.5818
"955","20141",0.9745,0.9564,0.9366,0.8988,0.8835
"956","20143",0.6963,0.6281,0.6049,0.6234,0.6496
"957","20145",0.6909,0.618,0.6332,0.7889,0.7721
"958","20147",0.8532,0.8341,0.8284,0.829,0.8405
"959","20149",0.181,0.1611,0.148,0.1404,0.1334
"960","20151",0.7848,0.6504,0.5435,0.5215,0.5602
"961","20153",0.9869,0.9733,0.9647,0.9459,0.9284
"962","20155",0.6527,0.5985,0.5753,0.5718,0.5894
"963","20157",0.9888,0.9787,0.9736,0.9612,0.9357
"964","20159",0.725,0.6377,0.533,0.5021,0.5299
"965","20161",0.0124,0.0089,0.007,0.0067,0.0076
"966","20163",0.8345,0.8233,0.7791,0.7947,0.7941
"967","20165",0.963,0.9487,0.9296,0.8933,0.8867
"968","20167",0.9385,0.9335,0.8892,0.8956,0.8609
"969","20169",0.3752,0.3747,0.3225,0.3451,0.3361
"970","20171",0.7514,0.6902,0.533,0.32,0.4828
"971","20173",0.1304,0.128,0.1283,0.1334,0.1426
"972","20175",0.0241,0.0236,0.0159,0.0175,0.0111
"973","20177",0.3752,0.3639,0.3684,0.3989,0.409
"974","20179",0.9226,0.9004,0.886,0.8478,0.846
"975","20181",0.7982,0.6902,0.6816,0.5635,0.6203
"976","20183",0.9847,0.9758,0.9685,0.9628,0.9484
"977","20185",0.8857,0.8386,0.7876,0.731,0.7002
"978","20187",0.4993,0.3964,0.533,0.4616,0.3851
"979","20189",0.2514,0.1611,0.1165,0.128,0.219
"980","20191",0.5149,0.4756,0.4909,0.4893,0.4933
"981","20193",0.4828,0.3559,0.3346,0.2811,0.302
"982","20195",0.9497,0.8793,0.923,0.8956,0.9208
"983","20197",0.5229,0.4855,0.5524,0.5718,0.6111
"984","20199",0.8596,0.8141,0.7991,0.8055,0.8348
"985","20201",0.9449,0.9265,0.9035,0.8956,0.8835
"986","20203",0.731,0.5603,0.73,0.7829,0.6273
"987","20205",0.8119,0.7972,0.7791,0.731,0.7476
"988","20207",0.9366,0.9064,0.8698,0.8711,0.8966
"989","20209",0.0938,0.0726,0.057,0.0538,0.0586
"990","21001",0.4748,0.4429,0.4352,0.4527,0.4828
"991","21003",0.4086,0.3747,0.3575,0.3897,0.3577
"992","21005",0.1629,0.1869,0.2095,0.2114,0.2113
"993","21007",0.7036,0.7033,0.6909,0.6851,0.7263
"994","21009",0.4856,0.4756,0.4352,0.3897,0.3447
"995","21011",0.4105,0.3747,0.3575,0.2983,0.2623
"996","21013",0.5181,0.4951,0.5018,0.5021,0.4729
"997","21015",0.0458,0.0487,0.0538,0.0831,0.0961
"998","21017",0.4678,0.4951,0.5119,0.5113,0.5299
"999","21019",0.6164,0.5836,0.5524,0.5441,0.5516
"1000","21021",0.5716,0.5603,0.533,0.5113,0.5108
"1001","21023",0.2982,0.3085,0.3034,0.2665,0.2868
"1002","21025",0.2772,0.2872,0.2939,0.2665,0.2931
"1003","21027",0.505,0.4951,0.5524,0.5635,0.5602
"1004","21029",0.1142,0.1465,0.1684,0.1974,0.219
"1005","21031",0.5302,0.5174,0.4909,0.4616,0.4204
"1006","21033",0.7205,0.666,0.6332,0.7163,0.7263
"1007","21035",0.4532,0.3964,0.3575,0.3451,0.3116
"1008","21037",0.2199,0.1901,0.1885,0.205,0.219
"1009","21039",0.7877,0.7571,0.7469,0.7249,0.6817
"1010","21041",0.2307,0.2767,0.2732,0.2114,0.1891
"1011","21043",0.4255,0.4174,0.3894,0.4715,0.4828
"1012","21045",0.5646,0.618,0.6686,0.6679,0.6346
"1013","21047",0.0751,0.0554,0.0513,0.0538,0.0541
"1014","21049",0.3513,0.4078,0.4091,0.4091,0.409
"1015","21051",0.1661,0.1611,0.1643,0.1687,0.198
"1016","21053",0.6098,0.5906,0.5524,0.5718,0.5722
"1017","21055",0.7425,0.7243,0.7011,0.6851,0.6598
"1018","21057",0.8007,0.7911,0.7593,0.7666,0.7543
"1019","21059",0.3984,0.3862,0.3789,0.3298,0.3116
"1020","21061",0.6164,0.6562,0.6753,0.6578,0.6419
"1021","21063",0.3809,0.5603,0.6151,0.5352,0.5894
"1022","21065",0.4739,0.4855,0.4782,0.5113,0.5216
"1023","21067",0.0878,0.078,0.078,0.0869,0.0904
"1024","21069",0.4147,0.4078,0.3894,0.3897,0.3991
"1025","21071",0.2896,0.2872,0.3464,0.3989,0.3991
"1026","21073",0.3265,0.3317,0.3789,0.3664,0.3654
"1027","21075",0.731,0.7033,0.6437,0.6679,0.6496
"1028","21077",0.1288,0.1172,0.0933,0.1238,0.1334
"1029","21079",0.3933,0.3964,0.4174,0.432,0.4204
"1030","21081",0.0954,0.1028,0.1235,0.1191,0.1076
"1031","21083",0.6066,0.5282,0.4909,0.4817,0.4535
"1032","21085",0.4513,0.4222,0.3789,0.3664,0.3654
"1033","21087",0.6775,0.716,0.6909,0.6679,0.6111
"1034","21089",0.6527,0.6562,0.6686,0.695,0.6817
"1035","21091",0.3265,0.3559,0.3894,0.3451,0.3116
"1036","21093",0.1072,0.0939,0.1038,0.1121,0.1235
"1037","21095",0.3631,0.3639,0.4091,0.419,0.4456
"1038","21097",0.4338,0.4534,0.4683,0.4527,0.4828
"1039","21099",0.4328,0.3862,0.3684,0.32,0.2931
"1040","21101",0.3488,0.3442,0.3346,0.3664,0.3654
"1041","21103",0.3574,0.3559,0.3464,0.3298,0.3218
"1042","21105",0.8768,0.8968,0.8968,0.8873,0.8657
"1043","21107",0.4885,0.4756,0.4683,0.432,0.4535
"1044","21109",0.3112,0.3559,0.3034,0.3098,0.3447
"1045","21111",0.2692,0.2375,0.2311,0.2359,0.24
"1046","21113",0.1238,0.1465,0.1643,0.1745,0.177
"1047","21115",0.345,0.3559,0.3999,0.4091,0.4204
"1048","21117",0.1164,0.1172,0.1235,0.1334,0.1384
"1049","21119",0.2663,0.2767,0.3133,0.3763,0.4535
"1050","21121",0.3949,0.4429,0.4575,0.3897,0.3218
"1051","21123",0.5035,0.4756,0.4782,0.419,0.3447
"1052","21125",0.2291,0.2375,0.2585,0.2665,0.2549
"1053","21127",0.3488,0.3212,0.3346,0.3763,0.3991
"1054","21129",0.2571,0.2872,0.3894,0.419,0.4456
"1055","21131",0.3513,0.3442,0.3894,0.3664,0.3991
"1056","21133",0.3526,0.3862,0.4352,0.4817,0.5216
"1057","21135",0.4121,0.4222,0.4476,0.4616,0.4456
"1058","21137",0.4271,0.4534,0.4575,0.432,0.4456
"1059","21139",0.7434,0.7571,0.7529,0.7163,0.733
"1060","21141",0.5095,0.4855,0.4909,0.4715,0.5108
"1061","21143",0.8851,0.8771,0.8892,0.9128,0.9395
"1062","21145",0.6323,0.5906,0.5845,0.5928,0.5999
"1063","21147",0.1788,0.1901,0.1818,0.2114,0.2285
"1064","21149",0.6403,0.6377,0.659,0.5817,0.5602
"1065","21151",0.119,0.1223,0.1235,0.1079,0.1076
"1066","21153",0.232,0.2518,0.2521,0.2891,0.3361
"1067","21155",0.2425,0.2445,0.2833,0.3098,0.2931
"1068","21157",0.8131,0.8141,0.8138,0.7889,0.7603
"1069","21159",0.119,0.1417,0.1643,0.205,0.2712
"1070","21161",0.4544,0.3862,0.4091,0.432,0.4535
"1071","21163",0.0808,0.0815,0.1067,0.128,0.1292
"1072","21165",0.5436,0.4078,0.5753,0.6679,0.7199
"1073","21167",0.5423,0.5387,0.5524,0.4817,0.5003
"1074","21169",0.5808,0.5985,0.6332,0.4817,0.4729
"1075","21171",0.6629,0.6377,0.5944,0.5352,0.4729
"1076","21173",0.2211,0.2375,0.2521,0.2502,0.2712
"1077","21175",0.2409,0.2767,0.2521,0.2273,0.3116
"1078","21177",0.5732,0.5603,0.533,0.5113,0.5407
"1079","21179",0.1444,0.1465,0.1544,0.185,0.2285
"1080","21181",0.4977,0.5068,0.4782,0.3451,0.2931
"1081","21183",0.4885,0.4756,0.4909,0.4616,0.3991
"1082","21185",0.0375,0.0634,0.0758,0.0732,0.0783
"1083","21187",0.3873,0.4222,0.4352,0.432,0.4729
"1084","21189",0.6311,0.666,0.3999,0.5021,0.6913
"1085","21191",0.1779,0.2073,0.2467,0.2359,0.219
"1086","21193",0.2705,0.2518,0.2639,0.2665,0.2868
"1087","21195",0.3055,0.3442,0.3684,0.419,0.4647
"1088","21197",0.2425,0.2136,0.2095,0.2209,0.2046
"1089","21199",0.5754,0.5603,0.5435,0.5215,0.5003
"1090","21201",0.7778,0.8714,0.9516,0.8138,0.2868
"1091","21203",0.4223,0.4333,0.4352,0.419,0.4456
"1092","21205",0.1766,0.1703,0.1394,0.1191,0.1076
"1093","21207",0.6845,0.666,0.6332,0.5995,0.6273
"1094","21209",0.0381,0.0433,0.0446,0.0481,0.0503
"1095","21211",0.1619,0.1703,0.1748,0.205,0.2285
"1096","21213",0.3609,0.3002,0.3133,0.2983,0.2712
"1097","21215",0.0735,0.0987,0.1038,0.099,0.1076
"1098","21217",0.5502,0.5282,0.4782,0.432,0.3577
"1099","21219",0.358,0.3862,0.3575,0.2572,0.2623
"1100","21221",0.7959,0.8074,0.8284,0.8249,0.8109
"1101","21223",0.2348,0.3085,0.3684,0.4091,0.373
"1102","21225",0.3042,0.2677,0.2639,0.2502,0.3218
"1103","21227",0.1053,0.0987,0.0876,0.078,0.0684
"1104","21229",0.5394,0.5174,0.4782,0.4422,0.4647
"1105","21231",0.5471,0.61,0.5845,0.6492,0.6817
"1106","21233",0.4544,0.3964,0.3789,0.3664,0.3577
"1107","21235",0.3631,0.2872,0.2521,0.2748,0.2113
"1108","21237",0.4993,0.5282,0.5435,0.5635,0.5407
"1109","21239",0.2409,0.3002,0.3464,0.4091,0.4319
"1110","22001",0.2176,0.177,0.1643,0.1745,0.1891
"1111","22003",0.2329,0.177,0.1684,0.1541,0.1477
"1112","22005",0.0299,0.0331,0.0334,0.0379,0.0398
"1113","22007",0.2749,0.3002,0.3034,0.3451,0.4319
"1114","22009",0.3809,0.3317,0.3133,0.32,0.3116
"1115","22011",0.238,0.2136,0.2229,0.2273,0.2113
"1116","22013",0.7663,0.716,0.6686,0.6578,0.6419
"1117","22015",0.1591,0.135,0.1235,0.1238,0.1235
"1118","22017",0.294,0.2595,0.2521,0.2891,0.3116
"1119","22019",0.2033,0.1869,0.1748,0.1687,0.1512
"1120","22021",0.4232,0.4333,0.4091,0.4893,0.4729
"1121","22023",0.2291,0.3317,0.2939,0.2665,0.4204
"1122","22025",0.3809,0.3639,0.3464,0.32,0.3116
"1123","22027",0.5525,0.5466,0.5435,0.5441,0.5407
"1124","22029",0.3914,0.3442,0.3133,0.3298,0.373
"1125","22031",0.3809,0.3747,0.3684,0.3763,0.373
"1126","22033",0.104,0.1028,0.1067,0.1191,0.1292
"1127","22035",0.1973,0.1465,0.135,0.1366,0.0863
"1128","22037",0.2402,0.3085,0.3789,0.3368,0.4204
"1129","22039",0.2565,0.2187,0.2022,0.1917,0.1827
"1130","22041",0.5849,0.5174,0.4683,0.419,0.3991
"1131","22043",0.1651,0.1611,0.1885,0.1786,0.1556
"1132","22045",0.1715,0.1656,0.1684,0.1503,0.1661
"1133","22047",0.1591,0.1703,0.1748,0.1917,0.2113
"1134","22049",0.6241,0.5985,0.5944,0.6234,0.6496
"1135","22051",0.2972,0.2767,0.2732,0.2983,0.3218
"1136","22053",0.3901,0.3317,0.2939,0.2665,0.2549
"1137","22055",0.0763,0.0634,0.0627,0.0732,0.0827
"1138","22057",0.1954,0.1869,0.1748,0.185,0.198
"1139","22059",0.4188,0.3559,0.3464,0.3897,0.2712
"1140","22061",0.1238,0.107,0.1038,0.1035,0.0961
"1141","22063",0.0569,0.0707,0.078,0.0831,0.0863
"1142","22065",0.1521,0.135,0.1283,0.128,0.1334
"1143","22067",0.484,0.4639,0.4575,0.4616,0.5003
"1144","22069",0.28,0.2872,0.2833,0.2665,0.2868
"1145","22071",0.1056,0.0987,0.0965,0.128,0.1556
"1146","22073",0.181,0.1656,0.1589,0.1503,0.1556
"1147","22075",0.1164,0.1117,0.0914,0.0732,0.0929
"1148","22077",0.4929,0.5387,0.5944,0.6492,0.6728
"1149","22079",0.3033,0.2677,0.2585,0.2572,0.2467
"1150","22081",0.4675,0.4222,0.4091,0.5113,0.5108
"1151","22083",0.3765,0.3085,0.2939,0.3451,0.373
"1152","22085",0.6731,0.6377,0.6243,0.6578,0.6598
"1153","22087",0.0362,0.0271,0.0264,0.0293,0.0315
"1154","22089",0.0576,0.0589,0.0675,0.0831,0.0961
"1155","22091",0.3411,0.4534,0.5119,0.5215,0.5602
"1156","22093",0.225,0.2518,0.2732,0.2891,0.3361
"1157","22095",0.0773,0.0939,0.1067,0.1121,0.1235
"1158","22097",0.3064,0.2595,0.2521,0.242,0.2346
"1159","22099",0.1432,0.1465,0.148,0.1541,0.177
"1160","22101",0.2307,0.2276,0.2311,0.2665,0.2931
"1161","22103",0.2094,0.2375,0.2585,0.2811,0.3116
"1162","22105",0.1288,0.128,0.135,0.1334,0.1426
"1163","22107",0.6775,0.7033,0.7593,0.8478,0.88
"1164","22109",0.119,0.1117,0.1165,0.128,0.1512
"1165","22111",0.6021,0.618,0.6332,0.6323,0.6598
"1166","22113",0.2361,0.198,0.1818,0.1917,0.1827
"1167","22115",0.041,0.0398,0.0388,0.0408,0.0481
"1168","22117",0.3879,0.3747,0.3789,0.4091,0.3991
"1169","22119",0.6276,0.5906,0.5845,0.5817,0.5722
"1170","22121",0.1072,0.1028,0.0965,0.099,0.1076
"1171","22123",0.6368,0.61,0.5753,0.5521,0.5108
"1172","22125",0.069,0.1223,0.1964,0.1191,0.1891
"1173","22127",0.3733,0.3747,0.3789,0.4422,0.4828
"1174","23001",0.3411,0.3559,0.3464,0.3664,0.3654
"1175","23003",0.7937,0.8141,0.8284,0.8478,0.8657
"1176","23005",0.3609,0.3862,0.3999,0.419,0.4647
"1177","23007",0.6317,0.666,0.7109,0.7599,0.7651
"1178","23009",0.7523,0.7911,0.8338,0.8711,0.8915
"1179","23011",0.4952,0.5068,0.5237,0.5817,0.5999
"1180","23013",0.8033,0.8386,0.8602,0.8797,0.8915
"1181","23015",0.9057,0.93,0.944,0.9459,0.9484
"1182","23017",0.6502,0.6562,0.6816,0.7249,0.7543
"1183","23019",0.3851,0.3964,0.4174,0.432,0.4647
"1184","23021",0.857,0.8848,0.9013,0.9249,0.9268
"1185","23023",0.5922,0.6504,0.7011,0.7755,0.7941
"1186","23025",0.5884,0.618,0.6686,0.7036,0.733
"1187","23027",0.5693,0.6377,0.7011,0.7666,0.7941
"1188","23029",0.8255,0.8386,0.8548,0.8679,0.8762
"1189","23031",0.484,0.5174,0.5651,0.6234,0.6496
"1190","24001",0.7234,0.7033,0.6686,0.6492,0.6273
"1191","24003",0.1511,0.1579,0.1589,0.1541,0.1556
"1192","24005",0.3959,0.3639,0.3464,0.3368,0.3304
"1193","24009",0.104,0.1172,0.1394,0.1503,0.1617
"1194","24011",0.2663,0.2872,0.2833,0.2811,0.2712
"1195","24013",0.2434,0.2677,0.2939,0.2891,0.302
"1196","24015",0.1457,0.1611,0.1748,0.205,0.2113
"1197","24017",0.042,0.0487,0.0513,0.0567,0.0586
"1198","24019",0.711,0.7106,0.7211,0.7249,0.7199
"1199","24021",0.1117,0.1223,0.135,0.1404,0.1426
"1200","24023",0.6865,0.7243,0.7529,0.7755,0.7899
"1201","24025",0.1947,0.2136,0.2311,0.242,0.2467
"1202","24027",0.0658,0.0872,0.0965,0.1035,0.1076
"1203","24029",0.9169,0.9172,0.9265,0.9351,0.9239
"1204","24031",0.1833,0.177,0.1748,0.185,0.198
"1205","24033",0.0416,0.0487,0.0627,0.0732,0.0863
"1206","24035",0.4363,0.4855,0.5018,0.4893,0.5216
"1207","24037",0.0735,0.0815,0.0837,0.0732,0.0684
"1208","24039",0.3141,0.3002,0.3034,0.2748,0.2788
"1209","24041",0.9567,0.9596,0.9628,0.9675,0.965
"1210","24043",0.3679,0.3559,0.3464,0.3298,0.3304
"1211","24045",0.2415,0.2276,0.2162,0.2209,0.219
"1212","24047",0.9471,0.943,0.9478,0.9535,0.9465
"1213","24510",0.1444,0.1172,0.1038,0.1121,0.1194
"1214","25001",0.9719,0.9733,0.9758,0.9787,0.9752
"1215","25003",0.7711,0.7911,0.8103,0.8198,0.831
"1216","25005",0.3564,0.3559,0.3346,0.32,0.3116
"1217","25007",0.5862,0.666,0.7791,0.829,0.8762
"1218","25009",0.3465,0.3317,0.3225,0.32,0.3218
"1219","25011",0.4665,0.5174,0.5944,0.7109,0.7651
"1220","25013",0.3526,0.3212,0.2939,0.2891,0.302
"1221","25015",0.2081,0.2187,0.2521,0.2891,0.3361
"1222","25017",0.2472,0.2136,0.1964,0.1917,0.1827
"1223","25019",0.1651,0.1656,0.1964,0.1687,0.24
"1224","25021",0.3886,0.3639,0.3346,0.3098,0.2931
"1225","25023",0.3204,0.3639,0.3894,0.3989,0.4204
"1226","25025",0.0872,0.0634,0.0513,0.0481,0.0455
"1227","25027",0.2192,0.2073,0.2022,0.205,0.2113
"1228","26001",0.998,0.9971,0.9968,0.9965,0.9949
"1229","26003",0.8653,0.8968,0.8968,0.8988,0.8978
"1230","26005",0.238,0.2595,0.2732,0.2572,0.2712
"1231","26007",0.8224,0.8306,0.8424,0.8373,0.831
"1232","26009",0.9242,0.9398,0.9462,0.9414,0.9379
"1233","26011",0.8555,0.865,0.8784,0.8819,0.8867
"1234","26013",0.676,0.61,0.6437,0.7456,0.802
"1235","26015",0.3924,0.4429,0.4575,0.4616,0.4535
"1236","26017",0.5754,0.5906,0.6049,0.5995,0.6273
"1237","26019",0.8676,0.9093,0.9166,0.9166,0.9239
"1238","26021",0.5827,0.5466,0.5435,0.5718,0.5894
"1239","26023",0.4105,0.4333,0.4352,0.4616,0.4535
"1240","26025",0.4159,0.4078,0.3999,0.3763,0.373
"1241","26027",0.5471,0.6377,0.6816,0.6679,0.6817
"1242","26029",0.7737,0.8185,0.8338,0.8621,0.8682
"1243","26031",0.9073,0.9214,0.9338,0.9414,0.9443
"1244","26033",0.3984,0.3862,0.3894,0.3897,0.4319
"1245","26035",0.8437,0.8434,0.8548,0.8621,0.852
"1246","26037",0.2278,0.2677,0.3034,0.2891,0.3116
"1247","26039",0.8774,0.8883,0.9058,0.9089,0.8978
"1248","26041",0.8061,0.8185,0.8239,0.8478,0.8609
"1249","26043",0.7921,0.7841,0.7991,0.7889,0.816
"1250","26045",0.3319,0.3747,0.3999,0.432,0.4535
"1251","26047",0.6148,0.666,0.73,0.7545,0.7899
"1252","26049",0.301,0.3212,0.3225,0.3451,0.3447
"1253","26051",0.9385,0.9382,0.9366,0.9379,0.9319
"1254","26053",0.9035,0.9064,0.8943,0.9089,0.9278
"1255","26055",0.4411,0.4333,0.4683,0.5352,0.5894
"1256","26057",0.4147,0.4078,0.3999,0.3566,0.3361
"1257","26059",0.5206,0.5174,0.533,0.5521,0.5602
"1258","26061",0.4366,0.3862,0.3789,0.3451,0.3304
"1259","26063",0.9147,0.9064,0.8968,0.8988,0.8978
"1260","26065",0.0859,0.0872,0.0876,0.0914,0.0961
"1261","26067",0.1263,0.128,0.148,0.1442,0.1556
"1262","26069",0.9815,0.9787,0.9777,0.9742,0.9685
"1263","26071",0.9831,0.9796,0.9806,0.9822,0.9736
"1264","26073",0.0509,0.0487,0.0513,0.0538,0.0646
"1265","26075",0.3478,0.3559,0.3575,0.3566,0.373
"1266","26077",0.1798,0.1656,0.1643,0.1614,0.1661
"1267","26079",0.6056,0.6504,0.659,0.6323,0.6346
"1268","26081",0.1136,0.1028,0.0965,0.099,0.0961
"1269","26083",0.9618,0.9847,0.9914,0.9936,0.9943
"1270","26085",0.9567,0.9548,0.9605,0.9612,0.9637
"1271","26087",0.2651,0.3212,0.3575,0.3897,0.4204
"1272","26089",0.949,0.9675,0.9771,0.9758,0.9815
"1273","26091",0.3978,0.4222,0.4352,0.4715,0.4933
"1274","26093",0.1578,0.2073,0.2467,0.2811,0.3304
"1275","26095",0.7272,0.7326,0.7791,0.7456,0.7199
"1276","26097",0.9318,0.9408,0.9507,0.9497,0.9561
"1277","26099",0.3663,0.3442,0.3225,0.3098,0.3116
"1278","26101",0.8679,0.8793,0.8943,0.9035,0.9045
"1279","26103",0.4035,0.4078,0.4273,0.4715,0.5216
"1280","26105",0.8084,0.8141,0.8182,0.8373,0.852
"1281","26107",0.4799,0.4429,0.4352,0.4616,0.4535
"1282","26109",0.8007,0.8306,0.8424,0.8583,0.8762
"1283","26111",0.4201,0.4078,0.3999,0.4527,0.4647
"1284","26113",0.6865,0.6765,0.6816,0.6788,0.6728
"1285","26115",0.2721,0.3002,0.3346,0.3763,0.4204
"1286","26117",0.3437,0.3639,0.3684,0.3451,0.3447
"1287","26119",0.9885,0.9863,0.9866,0.9879,0.9838
"1288","26121",0.2896,0.2767,0.2732,0.2891,0.302
"1289","26123",0.4961,0.5174,0.5435,0.5352,0.5516
"1290","26125",0.2577,0.2595,0.2732,0.2811,0.2931
"1291","26127",0.6511,0.6765,0.6753,0.6851,0.6817
"1292","26129",0.921,0.9265,0.923,0.9166,0.9058
"1293","26131",0.9844,0.9917,0.9933,0.9952,0.9952
"1294","26133",0.6527,0.6504,0.6507,0.7036,0.6913
"1295","26135",0.9519,0.9564,0.9583,0.9535,0.9513
"1296","26137",0.6511,0.666,0.6909,0.7036,0.7053
"1297","26139",0.147,0.1519,0.148,0.1541,0.1722
"1298","26141",0.9821,0.9847,0.9844,0.9854,0.9838
"1299","26143",0.9929,0.9898,0.9885,0.9895,0.9879
"1300","26145",0.4704,0.4639,0.4909,0.5113,0.5299
"1301","26147",0.3911,0.4174,0.4352,0.4616,0.4828
"1302","26149",0.4239,0.4174,0.4091,0.3763,0.373
"1303","26151",0.7036,0.7106,0.7109,0.7249,0.733
"1304","26153",0.8975,0.9093,0.9166,0.9351,0.9395
"1305","26155",0.3669,0.3964,0.4091,0.432,0.4456
"1306","26157",0.5353,0.5712,0.6049,0.6234,0.6419
"1307","26159",0.3112,0.3442,0.3684,0.3897,0.409
"1308","26161",0.0665,0.0815,0.0914,0.099,0.1123
"1309","26163",0.2081,0.1901,0.1818,0.1917,0.1891
"1310","26165",0.5381,0.5282,0.533,0.5021,0.5108
"1311","27001",0.9904,0.9898,0.9892,0.9914,0.9892
"1312","27003",0.0521,0.0707,0.0837,0.1035,0.1194
"1313","27005",0.6833,0.6829,0.6753,0.6679,0.6728
"1314","27007",0.2361,0.2187,0.2229,0.2273,0.2346
"1315","27009",0.1514,0.1656,0.1818,0.128,0.1123
"1316","27011",0.9732,0.9682,0.9507,0.9312,0.9208
"1317","27013",0.1489,0.135,0.1283,0.1079,0.1031
"1318","27015",0.7886,0.7736,0.7529,0.7163,0.712
"1319","27017",0.4471,0.4174,0.3999,0.3566,0.3361
"1320","27019",0.0238,0.0255,0.0283,0.0331,0.0481
"1321","27021",0.894,0.9064,0.9058,0.9147,0.9122
"1322","27023",0.8131,0.7797,0.7469,0.7249,0.712
"1323","27025",0.1394,0.1656,0.1818,0.1745,0.1891
"1324","27027",0.1604,0.135,0.1165,0.099,0.0751
"1325","27029",0.7746,0.7243,0.7011,0.695,0.6496
"1326","27031",0.8561,0.9137,0.9325,0.9497,0.9548
"1327","27033",0.8975,0.8793,0.8698,0.8421,0.8109
"1328","27035",0.7676,0.7841,0.7991,0.7947,0.7941
"1329","27037",0.0601,0.0815,0.0933,0.1079,0.1235
"1330","27039",0.1763,0.1656,0.148,0.1503,0.1556
"1331","27041",0.8281,0.8341,0.8424,0.8198,0.8227
"1332","27043",0.9185,0.8848,0.8723,0.8446,0.8109
"1333","27045",0.8071,0.7911,0.773,0.7109,0.6913
"1334","27047",0.8526,0.8434,0.8383,0.8093,0.7763
"1335","27049",0.5964,0.5985,0.6151,0.5521,0.5722
"1336","27051",0.9264,0.9093,0.8924,0.8641,0.8657
"1337","27053",0.1263,0.1172,0.1111,0.1191,0.1235
"1338","27055",0.6865,0.7243,0.7377,0.7036,0.733
"1339","27057",0.8765,0.8946,0.8968,0.9064,0.9013
"1340","27059",0.1858,0.2136,0.2229,0.2114,0.219
"1341","27061",0.7963,0.8074,0.8138,0.8198,0.846
"1342","27063",0.8418,0.8074,0.7593,0.7456,0.7651
"1343","27065",0.5891,0.618,0.6437,0.6578,0.6913
"1344","27067",0.5677,0.5466,0.4909,0.4817,0.5003
"1345","27069",0.9347,0.9195,0.8968,0.8758,0.8867
"1346","27071",0.8255,0.8259,0.8456,0.8711,0.8978
"1347","27073",0.9576,0.9424,0.9366,0.9433,0.9379
"1348","27075",0.9299,0.936,0.9338,0.9233,0.9179
"1349","27077",0.8555,0.8386,0.8507,0.8446,0.8609
"1350","27079",0.3717,0.3747,0.3575,0.3664,0.3577
"1351","27081",0.9684,0.9548,0.9424,0.9089,0.8867
"1352","27083",0.2953,0.2375,0.2095,0.2114,0.2346
"1353","27085",0.4704,0.5068,0.533,0.4817,0.4828
"1354","27087",0.5302,0.4756,0.4476,0.419,0.373
"1355","27089",0.8106,0.7736,0.7377,0.731,0.7422
"1356","27091",0.872,0.8606,0.8507,0.8373,0.8348
"1357","27093",0.598,0.5906,0.5845,0.5817,0.5894
"1358","27095",0.5639,0.5466,0.5753,0.4715,0.4319
"1359","27097",0.555,0.5387,0.5237,0.5441,0.5516
"1360","27099",0.69,0.5985,0.5524,0.5215,0.4319
"1361","27101",0.9306,0.9265,0.923,0.9201,0.9122
"1362","27103",0.1588,0.177,0.1964,0.2209,0.2285
"1363","27105",0.5502,0.3964,0.3034,0.2572,0.2712
